DATA,TMAX,TMIN,ETP
4/11/2009,27.8,17.5,3.67760384775848
5/11/2009,24.9,18,3.48729199577732
6/11/2009,25.9,16.7,3.46725535377246
7/11/2009,26.6,16,3.47146147963307
8/11/2009,27.3,16,3.53263589466491
9/11/2009,27.7,17.2,3.66731026064039
10/11/2009,29.6,17.6,3.85936757500035
11/11/2009,21.8,16.6,3.14312103795442
12/11/2009,27.9,15.1,3.52320068111259
13/11/2009,29.8,16.2,3.77267606916858
14/11/2009,30.5,17.7,3.95681374167658
15/11/2009,31.2,16.2,3.89464902707724
16/11/2009,31.3,16.4,3.92269661803036
17/11/2009,31.2,17.1,3.97534824368056
18/11/2009,30,17,3.29484889751789
19/11/2009,28.9,18.7,3.92388334926041
20/11/2009,28.3,17.3,3.7617866931326
21/11/2009,29,16.8,3.78095886270794
22/11/2009,30.1,17,3.89091632298631
23/11/2009,29.3,18.9,3.98437569203005
24/11/2009,29,16.4,3.75525551316416
25/11/2009,28.8,15.3,3.64990147892631
26/11/2009,27.4,17.7,3.73479611575071
27/11/2009,28.2,17.6,3.79483500639183
28/11/2009,29.7,17.5,3.91287615422988
29/11/2009,29.1,17.6,3.87335801286959
30/11/2009,28.3,17.8,3.82541590032683
1/11/2010,27.5,17.8,3.66230005917889
2/11/2010,23,17.2,3.25465917887806
3/11/2010,26,15.9,3.39701166565241
4/11/2010,25.2,15.5,3.30416063142981
5/11/2010,27.6,16.9,3.61735416811401
6/11/2010,25.5,18.1,3.5486463245183
7/11/2010,22.5,17.5,3.25958824378692
8/11/2010,21.6,17.7,3.20629539631249
9/11/2010,27,16,3.51212341219458
10/11/2010,23.9,17.2,3.36059337568886
11/11/2010,26.9,14.8,3.41323300215362
12/11/2010,28.2,17.8,3.76900537979486
13/11/2010,27.3,17.1,3.64145255371924
14/11/2010,24.8,16.2,3.36575442756721
15/11/2010,26.5,13.3,3.27019053328426
16/11/2010,23.3,16.1,3.2401309591278
17/11/2010,26.1,15.9,3.45682455972222
18/11/2010,28.7,13.9,3.50901407585656
19/11/2010,29.6,14.9,3.66833632441362
20/11/2010,29.4,16.8,3.81128388646329
21/11/2010,29.1,17,3.80572496879554
22/11/2010,26.5,12.7,3.23829978473595
23/11/2010,28.4,16.3,3.69505380567932
24/11/2010,28.9,16.1,3.72216956150632
25/11/2010,28.2,18.4,3.85681199360467
26/11/2010,29.2,18.4,3.94182472527126
27/11/2010,30.9,17.3,3.99369098925952
28/11/2010,29.8,16.5,3.83826622756025
29/11/2010,26.7,17.7,3.68259305720363
30/11/2010,29.5,16,3.77562740704709
1/11/2011,27.2,18.1,3.61406502789881
2/11/2011,23.9,16.2,3.20508495647318
3/11/2011,26.2,16.2,3.3949676992804
4/11/2011,27.8,16.2,3.52918622936637
5/11/2011,26.5,17.6,3.54315695414298
6/11/2011,27.4,15,3.41213074804307
7/11/2011,24.6,15.2,3.20796271677197
8/11/2011,18,14.1,2.59129265111169
9/11/2011,23.1,15.3,3.10446627533045
10/11/2011,26.5,16.1,3.44896718955734
11/11/2011,28.4,15.5,3.55916019384584
12/11/2011,29.7,16.7,3.76690548644577
13/11/2011,29.8,16.6,3.77180299776382
14/11/2011,27.2,17.6,3.6463154894133
15/11/2011,22.6,17.4,3.25958824378692
16/11/2011,27.8,17.8,3.72028168121755
17/11/2011,30,15.9,3.74898754929608
18/11/2011,32,16.1,3.93295721096434
19/11/2011,29.9,16.1,3.76519707671623
20/11/2011,28.4,18.1,3.80997282957524
21/11/2011,27.2,17.6,3.67425843258157
22/11/2011,27.9,18.5,3.80904891314924
23/11/2011,24.6,18.2,3.51668730714991
24/11/2011,28,18.3,3.80756506110703
25/11/2011,27.2,17.2,3.65435739170635
26/11/2011,25.1,18.4,3.58314817605071
27/11/2011,23,17,3.29738096576505
28/11/2011,25.3,17.5,3.5307997909227
29/11/2011,26.6,17.6,3.64887296357404
30/11/2011,26.9,17.1,3.63482628898933
1/11/2012,26.9,16.8,3.31140897538106
2/11/2012,28.4,17,3.45066745473459
3/11/2012,28,17.6,3.47618444468125
4/11/2012,26.8,19.1,3.50926473253128
