DATA,TMAX,TMIN,ETP
20/10/2014,32.6,18.4,3.14915906733656
21/10/2014,31.4,17.5,3.03291277081291
22/10/2014,27.9,16,2.73496840513886
23/10/2014,26.8,15.8,2.66589464729653
24/10/2014,29.6,14.9,2.79734877961372
25/10/2014,28.5,17.5,2.90471874474056
26/10/2014,26.9,16.3,2.74027961268494
27/10/2014,26,15.4,2.63803407484289
28/10/2014,32,15.7,3.05330545040548
29/10/2014,27.2,17.2,2.85501503767265
30/10/2014,26.5,16,2.74529191401333
31/10/2014,25.1,16.3,2.68641819167723
1/10/2015,32.8,15,2.61048183626995
2/10/2015,32.9,14.2,2.5760253292018
3/10/2015,33.9,13.7,2.60750672067905
4/10/2015,34.8,17.8,2.88632785505364
5/10/2015,33.6,18.2,2.84762362514557
6/10/2015,33.7,17.9,2.84214469030644
7/10/2015,30.9,14.2,2.48923927430274
8/10/2015,32.1,14.7,2.58868212978127
9/10/2015,30,15.9,1.76299490051999
10/10/2015,33.7,13.9,2.64526601690179
11/10/2015,33.7,14.7,2.69645201928998
12/10/2015,32.9,17.7,2.82636531883935
13/10/2015,33.5,17,3.75255906579243
14/10/2015,33.7,13.9,2.67348731335534
15/10/2015,34.4,13.7,2.70942491828931
16/10/2015,34.8,18.1,2.98875234756381
17/10/2015,35.7,15.8,2.91866288464783
18/10/2015,35.7,15.5,2.91090622656761
19/10/2015,34.7,16.5,2.92043607892379
20/10/2015,35.2,14.3,2.83295187503849
21/10/2015,35.1,15.1,2.88289971790182
22/10/2015,35,17,2.99678326026601
23/10/2015,26.2,16.5,2.46967131900545
24/10/2015,32.8,15,2.77479145405081
25/10/2015,29.2,16.8,2.68029175461454
26/10/2015,26.8,16.9,2.55597624433954
27/10/2015,32.3,16.8,2.88294315406114
28/10/2015,26.8,17,2.5818719360156
29/10/2015,29.3,16.7,2.72238733611414
30/10/2015,28.9,17.4,2.75124189676299
31/10/2015,28.8,16.7,2.71479967979385
1/10/2016,29,16.7,2.49612882381513
3/10/2016,30.1,19.1,2.68365019118682
4/10/2016,21.9,16.1,2.07018360005373
5/10/2016,30,16.3,1.77403528405745
